Episode,split,ood_score,n_ood_dims
825,near_ood,0.1539167074829933,2
826,train,0.0,0
827,near_ood,0.08269933333333335,1
828,near_ood,0.10895890408163272,2
829,near_ood,0.35945708843537394,3
830,near_ood,0.29066350408163266,2
831,near_ood,0.10663866666666666,1
832,near_ood,0.25868100000000005,2
833,near_ood,0.15591883333333323,1
834,near_ood,0.1304685,1
835,near_ood,0.03763485714285719,1
836,near_ood,0.21734491564625866,3
837,near_ood,0.14301866666666663,1
838,near_ood,0.16152292517006783,3
839,near_ood,0.032603600000000066,1
840,near_ood,0.158383462585034,3
841,train,0.0,0
842,near_ood,0.32570600000000005,3
843,near_ood,0.05394361224489791,2
844,train,0.0,0
845,near_ood,0.02842279999999997,2
846,near_ood,0.27046936666666666,2
847,near_ood,0.15192049999999999,1
848,near_ood,0.016623146938775434,2
849,near_ood,0.15473520000000002,1
850,near_ood,0.302913544217687,3
851,near_ood,0.21582577346938775,2
852,near_ood,0.25031533333333333,2
853,near_ood,0.28779462857142846,4
854,near_ood,0.22708880000000004,3
855,near_ood,0.018978999999999968,1
856,near_ood,0.12568200000000007,1
857,near_ood,0.06533171088435374,2
858,train,0.0,0
859,near_ood,0.27838302380952373,3
860,near_ood,0.13382814285714284,1
861,near_ood,0.2695137278911565,2
862,near_ood,0.26377528571428577,3
863,near_ood,0.3091665646258504,3
864,near_ood,0.2703298176870747,4
865,near_ood,0.11002583333333327,1
866,train,0.0,0
867,near_ood,0.16615466666666667,1
868,near_ood,0.2311154333333333,2
869,near_ood,0.21481002721088444,2
870,near_ood,0.1364064523809525,2
871,near_ood,0.13528521088435386,2
872,near_ood,0.22016774285714302,3
873,near_ood,0.233217,3
874,near_ood,0.2836377857142858,2
875,near_ood,0.06799500680272108,2
876,near_ood,0.07321433333333338,1
877,near_ood,0.06311404761904771,2
878,near_ood,0.006396666666666717,1
879,near_ood,0.3953036904761904,4
880,near_ood,0.14757877551020415,1
881,near_ood,0.1823735979591836,3
882,train,0.0,0
883,near_ood,0.29830170816326534,3
884,near_ood,0.00617600000000007,2
885,train,0.0,0
886,near_ood,0.19821703061224483,3
887,near_ood,0.27563380952380956,2
888,near_ood,0.16841933333333337,1
889,near_ood,0.25116285714285713,2
890,train,0.0,0
891,near_ood,0.03804897959183684,1
892,near_ood,0.13227361224489786,3
893,near_ood,0.02728733333333333,1
894,near_ood,0.2562048489795917,3
895,near_ood,0.04776999999999987,1
896,near_ood,0.14222783333333328,2
897,train,0.0,0
898,near_ood,0.1558033333333333,1
899,near_ood,0.07557985714285709,1
900,near_ood,0.30398336394557834,3
901,near_ood,0.11713535714285706,2
902,near_ood,0.2146185142857142,2
903,near_ood,0.03834570000000004,1
904,near_ood,0.15470958571428567,2
905,near_ood,0.19774667278911562,3
906,near_ood,0.1522597755102042,2
907,near_ood,0.044904000000000055,1
908,near_ood,0.2578237040816326,2
909,near_ood,0.0716014285714286,1
910,near_ood,0.26879373333333334,4
911,train,0.0,0
912,near_ood,0.12749346938775508,1
913,near_ood,0.26360545850340134,3
914,near_ood,0.015718799999999977,1
915,near_ood,0.14583026394557824,3
916,near_ood,0.24078602721088432,3
917,near_ood,0.10497513333333341,2
918,near_ood,0.30347616190476173,4
919,near_ood,0.04188400000000003,1
920,near_ood,0.15520990000000004,1
921,near_ood,0.16557506462585025,2
922,near_ood,0.04397020680272107,2
923,near_ood,0.2566095333333333,2
924,near_ood,0.08760630000000005,1
925,near_ood,0.16415449999999998,2
926,near_ood,0.3678205170068026,3
927,near_ood,0.30579783333333344,2
928,train,0.0,0
929,near_ood,0.10444066666666674,1
930,near_ood,0.13350838095238104,2
931,near_ood,0.030353799999999986,1
932,near_ood,0.1692108333333333,2
933,near_ood,0.22824876666666655,3
934,near_ood,0.1606643333333333,1
935,near_ood,0.14869636734693875,2
936,near_ood,0.1361988,1
937,near_ood,0.13438632653061222,1
938,near_ood,0.13261713333333336,2
939,train,0.0,0
940,near_ood,0.22256033809523798,3
941,near_ood,0.25265933333333335,2
942,near_ood,0.1333455714285714,1
943,near_ood,0.1764582047619048,3
944,train,0.0,0
945,near_ood,0.2096270476190476,2
946,near_ood,0.01455579591836742,2
947,near_ood,0.17775189795918367,2
948,near_ood,0.11359200000000014,1
949,near_ood,0.056029156462585106,2
950,near_ood,0.19834643809523816,3
951,near_ood,0.01622170000000006,1
952,train,0.0,0
953,near_ood,0.20467495238095246,3
954,near_ood,0.21214748979591846,3
955,near_ood,0.08812506666666672,2
956,train,0.0,0
957,near_ood,0.14731693877551033,1
958,near_ood,0.25941085238095235,4
959,near_ood,0.08946009523809528,2
960,near_ood,0.14348523809523817,2
961,near_ood,0.06701528571428572,1
962,near_ood,0.21498829591836738,2
963,near_ood,0.22456673333333335,2
964,near_ood,0.07297133333333339,1
965,near_ood,0.2780306190476189,2
966,far_ood,0.6042457768707482,4
967,near_ood,0.32172477551020406,2
968,train,0.0,0
969,near_ood,0.09626585714285707,1
970,near_ood,0.13728415034013614,3
971,iid_val,0.0,0
972,near_ood,0.13241785714285714,2
973,near_ood,0.04751983333333343,2
974,near_ood,0.32921312040816325,3
975,train,0.0,0
976,near_ood,0.2658768897959184,2
977,near_ood,0.16007083333333316,2
978,near_ood,0.286496,2
979,iid_val,0.0,0
980,train,0.0,0
981,near_ood,0.11364443333333332,2
982,near_ood,0.16316081632653062,1
983,near_ood,0.11941189795918383,2
984,near_ood,0.19483411904761905,2
985,near_ood,0.069994,1
986,near_ood,0.20616408571428566,2
987,train,0.0,0
988,near_ood,0.12217861904761895,2
989,train,0.0,0
990,near_ood,0.2672936040816326,4
991,near_ood,0.06293550000000003,1
992,near_ood,0.20491342857142864,2
993,near_ood,0.05202466666666672,1
994,near_ood,0.1577951666666666,1
995,near_ood,0.26575909523809527,2
996,near_ood,0.1482659999999999,1
997,train,0.0,0
998,train,0.0,0
999,train,0.0,0
1000,near_ood,0.14130504081632655,2
1001,train,0.0,0
1002,train,0.0,0
1003,train,0.0,0
1004,near_ood,0.08130196666666667,2
1005,near_ood,0.30598767619047607,3
1006,near_ood,0.1538187408163264,3
1007,near_ood,0.3254262870748299,4
1008,near_ood,0.20657453061224507,2
1009,near_ood,0.14249440000000002,1
1010,near_ood,0.3706397285714286,4
1011,near_ood,0.07392836734693875,1
1012,near_ood,0.3233205714285714,3
1013,near_ood,0.055602285714285604,1
1014,near_ood,0.2574250986394557,3
1015,near_ood,0.11397290884353745,3
1016,near_ood,0.1645306666666666,1
1017,near_ood,0.2870168163265305,2
1018,near_ood,0.13418666666666668,1
1019,near_ood,0.2222636999999999,2
1020,near_ood,0.155198880952381,2
1021,near_ood,0.1840137721088433,3
1022,near_ood,0.22427647278911556,3
1023,near_ood,0.11661366666666664,2
1024,near_ood,0.18200714285714276,2
1025,near_ood,0.12624816326530613,1
1026,near_ood,0.11575199999999997,1
1027,near_ood,0.4551471523809524,3
1028,near_ood,0.4046513816326531,4
1029,near_ood,0.17952916666666674,2
1030,near_ood,0.0737215,1
1031,iid_val,0.0,0
1032,near_ood,0.3385458755102039,5
1033,near_ood,0.10187728571428556,1
1034,near_ood,0.1667863333333332,2
1035,near_ood,0.2610131333333332,3
1036,near_ood,0.06984428571428569,1
1037,near_ood,0.025900166666666613,1
1038,near_ood,0.29594612925170055,3
1039,near_ood,0.14171,1
1040,near_ood,0.25931844625850337,4
1041,near_ood,0.19141680952380957,2
1042,near_ood,0.31256428231292516,3
1043,near_ood,0.2194270714285714,2
1044,near_ood,0.04658279931972786,2
1045,near_ood,0.06710466666666681,1
1046,near_ood,0.09395224489795917,1
1047,near_ood,0.1446139387755102,3
1048,near_ood,0.2846386666666667,3
1049,near_ood,0.45681552380952356,4
1050,near_ood,0.1473850000000001,1
1051,near_ood,0.11143933333333322,1
1052,near_ood,0.12414130000000001,1
1053,near_ood,0.09359618367346934,2
1054,near_ood,0.04856614285714267,1
1055,near_ood,0.04652999999999996,1
1056,near_ood,0.17835450000000003,2
1057,near_ood,0.11248381428571412,2
1058,near_ood,0.29416662585034015,2
1059,near_ood,0.3031413047619049,3
1060,near_ood,0.06653061224489792,1
1061,near_ood,0.19059306666666664,2
1062,near_ood,0.09913445102040813,2
1063,near_ood,0.06378333333333341,1
1064,train,0.0,0
1065,train,0.0,0
1066,near_ood,0.12867985714285712,2
1067,near_ood,0.16165164285714295,2
1068,near_ood,0.2521355877551019,3
1069,iid_val,0.0,0
1070,near_ood,0.26826120952380955,3
1071,near_ood,0.0251015,1
1072,iid_val,0.0,0
1073,near_ood,0.23663661904761912,2
1074,near_ood,0.11627734693877545,1
1075,train,0.0,0
1076,train,0.0,0
1077,near_ood,0.15485681428571418,2
1078,near_ood,0.19628050000000002,2
1079,near_ood,0.19573402857142863,2
1080,near_ood,0.04998133333333332,2
1081,near_ood,0.16293266666666661,1
1082,near_ood,0.027867666666666624,1
1083,near_ood,0.13793849251700696,3
1084,near_ood,0.19521842857142846,2
1085,train,0.0,0
1086,train,0.0,0
1087,near_ood,0.15655816326530614,1
1088,near_ood,0.21835229523809524,3
1089,near_ood,0.20313527891156463,2
1090,near_ood,0.34392195238095236,3
1091,near_ood,0.17117242857142856,3
1092,near_ood,0.20075991836734686,3
1093,near_ood,0.22744053333333336,2
1094,near_ood,0.057864999999999944,1
1095,near_ood,0.25155383333333337,3
1096,iid_val,0.0,0
1097,near_ood,0.19554130000000003,2
1098,near_ood,0.1467799829931974,2
1099,near_ood,0.152073,1
1100,near_ood,0.2748483142857142,2
1101,near_ood,0.11572178231292524,2
1102,train,0.0,0
1103,near_ood,0.1492631666666666,1
1104,iid_val,0.0,0
1105,near_ood,0.20300983333333333,2
1106,train,0.0,0
1107,near_ood,0.20472483333333336,2
1108,near_ood,0.09149890000000002,1
1109,near_ood,0.0627956333333333,2
1110,near_ood,0.13129529999999995,2
1111,near_ood,0.22664890476190458,2
1112,near_ood,0.054046966666666627,2
1113,near_ood,0.17851371428571428,2
1114,train,0.0,0
1115,near_ood,0.021697999999999995,1
1116,near_ood,0.3153091666666667,2
1117,near_ood,0.14984971428571436,1
1118,near_ood,0.20139560000000004,2
1119,near_ood,0.009102666666666592,1
1120,near_ood,0.14798971428571428,1
1121,train,0.0,0
1122,near_ood,0.1640459183673469,1
1123,near_ood,0.22543743333333335,2
1124,near_ood,0.14938081020408173,2
1125,near_ood,0.2430639040816327,2
1126,near_ood,0.1648742666666667,2
1127,near_ood,0.0050469387755103234,1
1128,near_ood,0.14876092857142853,2
1129,near_ood,0.04052733333333325,1
1130,near_ood,0.0543377142857141,1
1131,near_ood,0.3062973469387753,3
1132,train,0.0,0
1133,near_ood,0.09356585714285715,1
1134,near_ood,0.31086434693877546,3
1135,train,0.0,0
1136,near_ood,0.12056242857142851,1
1137,near_ood,0.0778645714285714,1
1138,near_ood,0.17927414285714283,2
1139,train,0.0,0
1140,near_ood,0.14185900000000007,1
1141,near_ood,0.21903595238095241,2
1142,near_ood,0.04551142857142865,1
1143,near_ood,0.07522000000000006,1
1144,near_ood,0.12387026666666667,2
1145,near_ood,0.2647848816326531,4
1146,near_ood,0.1313319999999999,1
1147,near_ood,0.08267233333333335,1
1148,near_ood,0.30548656190476203,4
1149,near_ood,0.010176499999999922,1
1150,near_ood,0.2710009319727891,3
1151,near_ood,0.30088914285714286,2
1152,near_ood,0.2043342102040816,3
1153,near_ood,0.0036444897959183042,1
1154,near_ood,0.09858070000000003,1
1155,train,0.0,0
1156,near_ood,0.32431442857142867,3
1157,near_ood,0.13814283333333327,2
1158,near_ood,0.03315866666666667,1
1159,near_ood,0.24972359931972787,4
1160,near_ood,0.23876414285714298,2
1161,near_ood,0.14945122448979592,1
1162,near_ood,0.10061068027210895,2
1163,near_ood,0.0843512585034013,2
1164,near_ood,0.19252609523809516,2
1165,near_ood,0.18325402380952371,2
1166,near_ood,0.20938866666666667,2
1167,near_ood,0.19283899659863946,3
1168,train,0.0,0
1169,near_ood,0.13040699999999994,1
1170,near_ood,0.3026815102040816,2
1171,near_ood,0.2455351156462584,3
1172,near_ood,0.15659590476190455,2
1173,near_ood,0.25585252993197277,3
1174,near_ood,0.11264266666666667,1
1175,near_ood,0.0904833,1
1176,near_ood,0.14112233333333335,2
1177,train,0.0,0
1178,near_ood,0.38842951020408156,3
1179,near_ood,0.0832142857142858,1
1180,far_ood,0.5734209714285715,4
1181,near_ood,0.12767104761904757,2
1182,near_ood,0.017729571428571345,1
1183,near_ood,0.06406266666666666,1
1184,near_ood,0.1329117142857142,3
1185,near_ood,0.007801833333333286,1
1186,near_ood,0.05719466666666673,1
1187,near_ood,0.16261960000000006,1
1188,near_ood,0.25068093333333347,2
1189,near_ood,0.20069634693877553,2
1190,iid_val,0.0,0
1191,near_ood,0.11167296666666665,2
1192,train,0.0,0
1193,near_ood,0.17606262585034027,3
1194,near_ood,0.13736828571428572,1
1195,near_ood,0.1416631727891156,2
1196,near_ood,0.2680175714285715,2
1197,near_ood,0.17314450000000003,2
1198,near_ood,0.16972104421768713,3
1199,near_ood,0.13657370068027208,2
1200,near_ood,0.21911800000000026,2
1201,near_ood,0.09265939999999998,1
1202,near_ood,0.24613893333333325,2
1203,train,0.0,0
1204,near_ood,0.3285622108843538,4
1205,near_ood,0.07944057142857142,1
1206,near_ood,0.057744999999999935,1
1207,near_ood,0.07356266666666678,1
1208,near_ood,0.29907249999999996,2
1209,near_ood,0.14242157142857137,2
1210,near_ood,0.34144071088435374,3
1211,near_ood,0.1379598,1
1212,near_ood,0.1523388,1
1213,near_ood,0.2281776945578231,4
1214,near_ood,0.10117938775510199,1
1215,near_ood,0.15042991836734682,2
1216,near_ood,0.1099253061224491,1
1217,near_ood,0.15945998639455777,2
1218,near_ood,0.044350598639455674,2
1219,near_ood,0.20983943333333333,3
1220,near_ood,0.08042428571428573,1
1221,near_ood,0.1762238081632653,2
1222,near_ood,0.10878542857142859,1
1223,near_ood,0.12877500000000003,1
1224,near_ood,0.20081180952380956,3
1225,near_ood,0.11431236666666672,2
1226,near_ood,0.0325118571428572,1
1227,near_ood,0.1901211530612244,3
1228,near_ood,0.151080476190476,2
1229,near_ood,0.19039611428571435,2
1230,train,0.0,0
1231,near_ood,0.09099849999999998,1
1232,near_ood,0.11931499999999999,2
1233,near_ood,0.27740892993197286,3
1234,near_ood,0.27462410544217697,3
1235,near_ood,0.09637309523809512,2
1236,near_ood,0.269707,2
1237,near_ood,0.13926166666666662,1
1238,near_ood,0.09350466666666668,1
1239,train,0.0,0
1240,near_ood,0.44913204013605434,4
1241,near_ood,0.24362366326530616,3
1242,train,0.0,0
1243,near_ood,0.2980923469387756,3
1244,near_ood,0.20056342857142861,2
1245,near_ood,0.042527142857142874,1
1246,near_ood,0.26759328571428576,3
1247,near_ood,0.2836913938775512,3
1248,near_ood,0.2141008809523809,3
1249,near_ood,0.24574485714285732,2
1250,near_ood,0.16116199999999992,2
1251,near_ood,0.07953596666666674,2
1252,near_ood,0.3530493319727892,3
1253,near_ood,0.2469600523809523,3
1254,near_ood,0.16239266666666663,1
1255,near_ood,0.1449054999999998,2
1256,near_ood,0.040852199999999964,1
1257,near_ood,0.14545693333333334,2
1258,near_ood,0.30981594761904774,3
1259,near_ood,0.33283486666666656,4
1260,near_ood,0.2076116333333332,3
1261,near_ood,0.05803489795918371,1
1262,near_ood,0.10229066666666653,2
1263,near_ood,0.323121824489796,3
1264,near_ood,0.11124455102040792,2
1265,near_ood,0.1585827666666668,2
1266,near_ood,0.23690371428571422,3
1267,near_ood,0.23271955102040814,2
1268,near_ood,0.1429772857142857,1
1269,train,0.0,0
1270,near_ood,0.3626541074829933,4
1271,near_ood,0.21837404285714276,2
1272,near_ood,0.06510114285714286,1
1273,near_ood,0.27691859183673473,2
1274,train,0.0,0
1275,near_ood,0.14421085714285709,1
1276,near_ood,0.15864066666666665,1
1277,near_ood,0.19920059183673477,2
1278,near_ood,0.1561827142857144,2
1279,near_ood,0.3041817122448978,4
1280,near_ood,0.14008895238095243,2
1281,near_ood,0.17499376870748318,2
1282,near_ood,0.17585173469387755,2
1283,near_ood,0.0399017333333333,2
1284,near_ood,0.1329114285714285,2
1285,near_ood,0.1354591428571429,1
1286,near_ood,0.0054438095238096285,2
1287,near_ood,0.2966626333333334,3
1288,near_ood,0.36814,3
1289,near_ood,0.15904511904761898,2
1290,near_ood,0.08561869387755094,2
1291,near_ood,0.2643202380952382,2
1292,near_ood,0.16622866666666658,2
1293,train,0.0,0
1294,near_ood,0.00187795918367345,1
1295,train,0.0,0
1296,near_ood,0.22940851700680265,2
1297,near_ood,0.3611883802721087,4
1298,near_ood,0.21009508843537422,2
1299,train,0.0,0
1300,train,0.0,0
1301,near_ood,0.2803308095238096,2
1302,near_ood,0.09228877551020409,1
1303,near_ood,0.30102170000000017,2
1304,near_ood,0.23756502857142858,2
1305,near_ood,0.2207649523809524,2
1306,near_ood,0.30316041836734686,3
1307,iid_val,0.0,0
1308,near_ood,0.11512042857142879,2
1309,near_ood,0.1550061333333334,2
1310,near_ood,0.06657666666666662,1
1311,near_ood,0.12566149999999998,1
1312,near_ood,0.07572033333333328,1
1313,near_ood,0.2225505238095239,2
1314,near_ood,0.1254723333333334,2
1315,near_ood,0.29731660544217675,2
1316,train,0.0,0
1317,near_ood,0.2551105918367347,2
1318,near_ood,0.18860510204081637,2
1319,near_ood,0.23287040000000017,2
1320,train,0.0,0
1321,near_ood,0.06010502244897951,3
1322,near_ood,0.152592918367347,2
1323,near_ood,0.039418000000000064,1
1324,near_ood,0.16208199999999995,1
1325,near_ood,0.16072056666666673,2
1326,near_ood,0.07396254285714288,2
1327,near_ood,0.25013463945578224,3
1328,near_ood,0.2823598802721089,3
1329,near_ood,0.19269911428571432,3
1330,near_ood,0.01590020408163273,1
1331,near_ood,0.20660372789115644,2
1332,near_ood,0.22152520476190463,3
1333,near_ood,0.3130179428571429,3
1334,near_ood,0.08879919999999997,1
1335,train,0.0,0
1336,near_ood,0.23080238095238087,3
1337,near_ood,0.10360897959183679,1
1338,near_ood,0.2095061666666667,2
1339,near_ood,0.28077650000000004,2
1340,near_ood,0.15059150000000002,1
1341,near_ood,0.18433220000000003,2
1342,near_ood,0.38458987074829926,3
1343,near_ood,0.1555009333333333,2
1344,near_ood,0.34969168571428577,3
1345,near_ood,0.09317112040816328,2
1346,near_ood,0.3279308122448981,4
1347,near_ood,0.010176666666666612,1
1348,near_ood,0.04935028571428568,2
1349,near_ood,0.13326601700680274,2
1350,near_ood,0.3460892285714286,3
1351,near_ood,0.03001693877551026,1
1352,near_ood,0.29894593333333325,3
1353,near_ood,0.09649351428571418,2
1354,near_ood,0.16873457482993187,3
1355,near_ood,0.15324183673469383,1
1356,train,0.0,0
1357,near_ood,0.17791206666666673,2
1358,train,0.0,0
1359,near_ood,0.20916980952380942,2
1360,train,0.0,0
1361,near_ood,0.15144322040816321,3
1362,near_ood,0.13583842857142858,1
1363,near_ood,0.09854289999999999,1
1364,near_ood,0.032181571428571365,1
1365,train,0.0,0
1366,near_ood,0.2100551462585033,2
1367,near_ood,0.013430816326530592,1
1368,near_ood,0.1411030612244899,1
1369,near_ood,0.07875726190476184,2
1370,near_ood,0.0749165306122449,1
1371,near_ood,0.13550466666666672,1
1372,near_ood,0.14205610544217706,3
1373,near_ood,0.15695352380952382,2
1374,near_ood,0.2059660238095239,2
1375,near_ood,0.01642733333333335,1
1376,train,0.0,0
1377,near_ood,0.2895833197278911,3
1378,near_ood,0.05283811904761904,2
1379,train,0.0,0
1380,near_ood,0.15595266666666663,1
1381,near_ood,0.12218640000000003,1
1382,near_ood,0.1916786666666666,2
1383,train,0.0,0
1384,near_ood,0.26520308163265316,3
1385,near_ood,0.20797719047619045,3
1386,near_ood,0.1806997333333334,2
1387,near_ood,0.1529392857142856,2
1388,near_ood,0.010858833333333373,1
1389,near_ood,0.1380947142857143,1
1390,near_ood,0.09647510204081644,1
1391,near_ood,0.154312,1
1392,near_ood,0.20210756666666665,2
1393,near_ood,0.1717009115646259,3
1394,near_ood,0.07467469387755099,1
1395,near_ood,0.14414242857142845,1
1396,near_ood,0.14229005442176867,2
1397,near_ood,0.08677371428571423,1
1398,near_ood,0.12068000000000001,1
1399,near_ood,0.329451357142857,4
1400,near_ood,0.20930261428571423,3
1401,near_ood,0.2844066666666667,2
1402,near_ood,0.16365666666666667,1
1403,near_ood,0.03542265306122461,1
1404,near_ood,0.14589016666666665,1
1405,near_ood,0.3085196360544218,3
1406,near_ood,0.19624808163265317,2
1407,near_ood,0.2927489387755103,3
1408,near_ood,0.0580746333333334,2
1409,near_ood,0.17806226122448976,4
1410,near_ood,0.1595681632653062,1
1411,train,0.0,0
1412,near_ood,0.36008549387755107,3
1413,train,0.0,0
1414,near_ood,0.18121436666666663,2
1415,near_ood,0.12791914285714268,2
1416,near_ood,0.36376178367346934,3
1417,near_ood,0.15552152857142837,3
1418,near_ood,0.040927166666666584,2
1419,train,0.0,0
1420,near_ood,0.06860910000000003,2
1421,train,0.0,0
1422,near_ood,0.04831448979591835,1
1423,near_ood,0.2531317925170068,3
1424,near_ood,0.02473390000000003,1
1425,near_ood,0.06371400000000005,1
1426,near_ood,0.1525335428571428,4
1427,near_ood,0.0767565,1
1428,near_ood,0.115178,1
1429,near_ood,0.2811481414965986,5
1430,near_ood,0.09253714285714276,1
1431,near_ood,0.1034801666666666,1
1432,iid_val,0.0,0
1433,near_ood,0.2960811428571428,2
1434,near_ood,0.16226057823129258,2
1435,near_ood,0.14073816326530614,1
1436,near_ood,0.19332522108843547,3
1437,near_ood,0.1634781428571428,2
1438,near_ood,0.23794375850340155,3
1439,near_ood,0.02255918367346943,1
1440,near_ood,0.16949316666666675,2
1441,near_ood,0.20387339999999993,2
1442,near_ood,0.35274884489795916,3
1443,iid_val,0.0,0
1444,near_ood,0.3073840918367346,4
1445,near_ood,0.049626326530612275,1
1446,near_ood,0.1072272666666666,2
1447,near_ood,0.24918577619047622,4
1448,train,0.0,0
1449,near_ood,0.0011678999999999995,1
1450,near_ood,0.006914499999999935,1
1451,near_ood,0.031247333333333294,1
1452,near_ood,0.08182616666666664,2
1453,train,0.0,0
1454,near_ood,0.11255242857142855,1
1455,near_ood,0.09536296666666672,2
1456,near_ood,0.1345022999999999,2
1457,near_ood,0.3148573027210885,3
1458,near_ood,0.03923542857142848,1
1459,train,0.0,0
1460,near_ood,0.004397571428571445,1
1461,near_ood,0.03181183333333326,1
1462,near_ood,0.2823518761904762,3
1463,near_ood,0.276627193877551,3
1464,near_ood,0.42708349523809513,3
1465,near_ood,0.15681213605442174,2
1466,near_ood,0.0021053333333332924,1
1467,near_ood,0.14086100000000004,1
1468,near_ood,0.10206199999999999,1
1469,near_ood,0.19395442857142853,2
1470,near_ood,0.2325216734693878,2
1471,near_ood,0.010710857142857133,1
1472,near_ood,0.2883881428571428,2
1473,near_ood,0.1556844897959183,1
1474,near_ood,0.01726157142857143,1
1475,train,0.0,0
1476,near_ood,0.08341672108843534,2
1477,near_ood,0.20513142857142844,2
1478,near_ood,0.005025799999999969,1
1479,iid_val,0.0,0
1480,train,0.0,0
1481,near_ood,0.1409516428571428,2
1482,near_ood,0.11916216666666679,1
1483,train,0.0,0
1484,near_ood,0.2628480000000001,2
1485,near_ood,0.0034074000000000383,1
1486,near_ood,0.3579494285714286,3
1487,near_ood,0.34825802925170063,3
1488,near_ood,0.26157421428571426,3
1489,near_ood,0.2019540734693878,3
1490,near_ood,0.19823274965986395,3
1491,near_ood,0.10593400000000003,1
1492,near_ood,0.128022380952381,2
1493,near_ood,0.0943235,2
1494,near_ood,0.16317946666666666,2
1495,near_ood,0.033353666666666615,1
1496,near_ood,0.13481414285714277,1
1497,near_ood,0.2003837238095239,3
1498,near_ood,0.14943400000000007,1
1499,near_ood,0.06015337414965982,2
1500,near_ood,0.14263099999999995,2
1501,near_ood,0.3271601095238096,3
1502,near_ood,0.18775612380952367,3
1503,near_ood,0.37187717142857146,3
1504,iid_val,0.0,0
1505,near_ood,0.4555175571428572,4
1506,near_ood,0.2390469142857143,2
1507,near_ood,0.34437019387755086,3
1508,near_ood,0.01056933333333332,1
1509,near_ood,0.1303769387755102,1
1510,near_ood,0.09109733333333336,1
1511,near_ood,0.2600772176870749,3
1512,iid_val,0.0,0
1513,near_ood,0.22281487142857148,2
1514,near_ood,0.06710176870748319,2
1515,train,0.0,0
1516,near_ood,0.15396157142857148,1
1517,near_ood,0.059203333333333275,1
1518,near_ood,0.06868666666666667,1
1519,near_ood,0.26063698571428573,3
1520,near_ood,0.1291308571428571,1
1521,near_ood,0.11208500000000002,1
1522,near_ood,0.10846333333333336,1
1523,near_ood,0.07864061224489804,1
1524,iid_val,0.0,0
1525,near_ood,0.2680276231292517,4
1526,near_ood,0.14367099999999988,1
1527,near_ood,0.07013072857142862,2
1528,near_ood,0.07886283333333338,2
1529,near_ood,0.16171763333333333,2
1530,near_ood,0.3340785333333335,3
1531,near_ood,0.21501728095238087,3
1532,near_ood,0.19814353741496604,2
1533,near_ood,0.22228683333333332,2
1534,near_ood,0.08133199999999996,1
1535,near_ood,0.2230245591836736,3
1536,near_ood,0.15793134693877559,2
1537,near_ood,0.203779619047619,2
1538,near_ood,0.21816330000000006,2
1539,near_ood,0.1526801,1
1540,near_ood,0.08254285714285725,1
1541,train,0.0,0
1542,near_ood,0.26406414285714297,2
1543,near_ood,0.424522519047619,3
1544,near_ood,0.1801208775510203,2
1545,near_ood,0.2459884047619046,3
1546,near_ood,0.4318139333333331,5
1547,near_ood,0.09294333333333327,1
1548,near_ood,0.06026190476190468,2
1549,near_ood,0.10690160000000004,1
1550,near_ood,0.222791411564626,3
1551,train,0.0,0
1552,near_ood,0.4162698170068027,4
1553,near_ood,0.0475563265306122,1
1554,near_ood,0.1681555714285713,2
1555,train,0.0,0
1556,near_ood,0.06242233333333347,1
1557,near_ood,0.19397549999999997,2
1558,near_ood,0.4142890272108841,4
1559,train,0.0,0
1560,near_ood,0.08841484353741508,2
1561,near_ood,0.13778128571428572,1
1562,near_ood,0.0846892857142858,1
1563,near_ood,0.2247983945578232,2
1564,near_ood,0.1349757142857143,1
1565,near_ood,0.13837149999999998,1
1566,near_ood,0.1639007687074829,3
1567,near_ood,0.09702903333333321,2
1568,near_ood,0.004875166666666653,1
1569,near_ood,0.2971529,2
1570,near_ood,0.134301,1
1571,near_ood,0.17921093333333338,2
1572,near_ood,0.2572289333333333,3
1573,near_ood,0.20623902380952397,2
1574,near_ood,0.21697683333333334,2
1575,near_ood,0.22711186666666663,2
1576,near_ood,0.07280199999999992,1
1577,near_ood,0.10684123809523816,2
1578,near_ood,0.11437599999999992,1
1579,near_ood,0.30744336666666666,2
1580,near_ood,0.1467864761904762,2
1581,train,0.0,0
1582,near_ood,0.14725563265306124,2
1583,near_ood,0.14115167346938767,2
1584,near_ood,0.3118933727891156,4
1585,near_ood,0.11852983333333333,1
1586,near_ood,0.1438328333333332,1
1587,near_ood,0.22696688435374157,2
1588,near_ood,0.2297208285714285,3
1589,near_ood,0.309838150340136,3
1590,near_ood,0.1019132999999999,2
1591,near_ood,0.1333373673469388,2
1592,near_ood,0.13101110204081623,2
1593,near_ood,0.25933004285714295,2
1594,near_ood,0.1846242666666666,2
1595,near_ood,0.306998768707483,3
1596,near_ood,0.11524742312925174,3
1597,train,0.0,0
1598,near_ood,0.08715254217687068,3
1599,near_ood,0.19541501700680275,3
1600,near_ood,0.011872571428571344,1
1601,near_ood,0.08110000000000006,2
1602,near_ood,0.10598699999999994,2
1603,near_ood,0.2532894659863947,3
1604,train,0.0,0
1605,near_ood,0.2421156571428572,3
1606,train,0.0,0
1607,near_ood,0.025440000000000018,1
1608,near_ood,0.2681089857142856,3
1609,near_ood,0.11653471428571438,1
1610,near_ood,0.23174095238095238,2
1611,near_ood,0.08913199999999999,1
1612,train,0.0,0
